0.41808,0.58549,0.37391,2.3642,4.1761,0.26176,0.22106,1.9671,0.21135,1.5042,0.52606,0.33113,0.43287,0.30939,0.87338,0.51265,1.4806,2.0032,0.58156,0.62457,0.39472,0.41368,0.22384,1.0174,2.4775,1.4043,0.30361,0.29968,0.72469,0.19354,0.47773,2.2333,0.39565,0.48837,0.40166,0.7906,0.62364,0.39218,0.59775,0.3894,0.36905,0.46386,0.58549,0.16484,0.75525,0.19767,2.1706,0.34036,0.31416,1.0255,0.16471,0.19389,0.20966,0.10763,0.1462,0.17109,0.14373,0.13656,0.26869,0.15298,0.48982,0.28589,1.5134,2.1234,0.14464,1.0727,0.961,0.21761,0.19168,0.15119,0.10763,0.14972,0.43965,0.17318,0.21057,0.22022,1.8406
0.42444,0.58209,0.41391,2.3391,4.0405,0.25215,0.23819,1.9494,0.22172,1.3591,0.52123,0.32308,0.42124,0.3082,0.86604,0.51734,1.4571,1.9707,0.57385,0.64089,0.37662,0.40179,0.23064,1.0054,2.4579,1.4067,0.28372,0.32788,0.71777,0.18717,0.42902,2.2002,0.3892,0.47661,0.38989,0.77658,0.61664,0.38028,0.58895,0.38577,0.37204,0.44846,0.58461,0.16586,0.78682,0.20998,2.333,0.35763,0.33489,1.1279,0.18585,0.1813,0.20294,0.11471,0.158,0.18736,0.14917,0.13456,0.27546,0.16448,0.53038,0.29104,1.5188,2.2303,0.14476,1.0624,0.9746,0.22707,0.19384,0.15448,0.11471,0.146,0.51563,0.17482,0.22362,0.2279,2.0082
0.44297,0.5853,0.37944,2.3628,4.0666,0.28032,0.22924,1.8316,0.20764,1.643,0.57284,0.33039,0.41349,0.31082,0.87782,0.50677,1.4893,2.1097,0.55988,0.6008,0.46737,0.41222,0.24195,1.0557,2.3379,1.395,0.33242,0.31082,0.74388,0.20001,0.44475,2.1236,0.39138,0.51769,0.45365,0.83817,0.64121,0.42874,0.63206,0.3957,0.40358,0.56649,0.56344,0.15394,0.71569,0.20324,2.3116,0.33957,0.29731,1.1461,0.16735,0.21414,0.21279,0.11855,0.15025,0.18211,0.14253,0.15377,0.27132,0.17238,0.48009,0.33705,1.5199,2.1375,0.19519,1.2107,0.98315,0.24683,0.24315,0.16091,0.11855,0.1541,0.53458,0.20441,0.28758,0.25991,1.7324
0.46286,0.58891,0.37686,2.3741,4.0592,0.27366,0.22848,1.8289,0.21795,1.4782,0.56144,0.34452,0.43668,0.31859,0.91546,0.50779,1.451,2.0435,0.58789,0.63563,0.41614,0.42076,0.26006,0.98657,2.3713,1.3791,0.29061,0.31114,0.70187,0.19921,0.44515,2.1459,0.41203,0.51754,0.44926,0.83511,0.63512,0.4087,0.60072,0.3992,0.39021,0.48931,0.56093,0.16277,0.74071,0.20708,2.3907,0.34394,0.309,1.1266,0.16532,0.20964,0.21134,0.1147,0.17248,0.18714,0.14214,0.15015,0.29673,0.16498,0.50347,0.30542,1.5619,2.1724,0.15919,1.1888,1.0093,0.23043,0.23759,0.16063,0.1147,0.15152,0.51165,0.21662,0.26128,0.27304,1.818
0.46434,0.57335,0.4274,2.3082,4.0766,0.27509,0.23,1.7911,0.2188,1.3928,0.52954,0.3301,0.40397,0.34666,0.86296,0.50917,1.4363,2.0535,0.57717,0.6327,0.43632,0.44574,0.22822,0.97911,2.338,1.3963,0.28604,0.30056,0.69128,0.19638,0.44218,2.1207,0.4055,0.48038,0.44472,0.81482,0.64391,0.40117,0.59067,0.3841,0.41722,0.45771,0.56851,0.15227,0.7768,0.19971,2.4301,0.35447,0.33457,1.1206,0.17697,0.20237,0.21499,0.12295,0.16169,0.18834,0.14765,0.14694,0.29423,0.16986,0.53889,0.30916,1.5518,2.1886,0.15564,1.1688,0.99979,0.2404,0.22814,0.16437,0.12295,0.156,0.55382,0.19918,0.28268,0.27806,2.0015
0.61472,0.7136,0.31247,2.2631,5.0192,0.1812,0.15331,1.884,0.16086,1.9684,0.89468,0.29396,0.31734,0.24769,0.79092,0.65429,1.5699,1.4154,0.32027,0.70848,0.44472,0.31941,0.14528,1.2336,3.402,1.2108,0.22504,0.23795,0.65356,0.13943,0.34876,2.1675,0.32027,0.42791,0.30918,0.72163,0.65904,0.4474,0.53873,0.43291,0.33707,0.45215,0.18619,0.16646,0.75155,0.15828,0.77984,0.23608,0.2433,1.1144,0.095875,0.18715,0.15903,0.1147,0.10705,0.13063,0.15101,0.11331,0.19319,0.10967,0.29372,0.19314,0.93261,1.3925,0.11406,0.97437,0.55836,0.14764,0.11459,0.14774,0.1147,0.10252,0.36409,0.10721,0.13673,0.13566,1.0731
0.63658,0.72209,0.31458,2.2788,5.0065,0.1782,0.1485,1.8958,0.1563,1.8346,0.96267,0.29701,0.30975,0.22387,0.80031,0.65094,1.5692,1.3646,0.32881,0.72519,0.49687,0.31978,0.1459,1.2066,3.3038,1.2472,0.22053,0.23191,0.66331,0.14194,0.34861,2.1679,0.32398,0.42979,0.32336,0.73199,0.59426,0.42843,0.53535,0.42497,0.32633,0.4319,0.19367,0.16807,0.79943,0.17282,0.86197,0.24939,0.34065,1.0295,0.095418,0.19054,0.17163,0.099639,0.12009,0.13299,0.1648,0.12199,0.20921,0.11593,0.33429,0.2104,1.0173,1.5155,0.11527,0.99823,0.61222,0.15754,0.11819,0.12847,0.099639,0.11088,0.40652,0.10469,0.14571,0.14155,1.2197
0.63469,0.72288,0.31536,2.2228,4.9977,0.18494,0.14867,1.8981,0.15439,1.7465,0.95986,0.29424,0.30816,0.2191,0.8056,0.66885,1.5828,1.3701,0.34976,0.7317,0.47571,0.32654,0.14917,1.2119,3.3192,1.2414,0.21898,0.24779,0.66612,0.13936,0.35448,2.1757,0.31809,0.44242,0.31412,0.74859,0.55048,0.41199,0.52452,0.41187,0.31933,0.41833,0.17401,0.16525,0.79781,0.1772,0.87867,0.25311,0.36116,1.0598,0.088599,0.16561,0.16817,0.10092,0.12598,0.13726,0.16738,0.12031,0.20738,0.11677,0.34976,0.21397,1.034,1.614,0.12281,0.9408,0.643,0.15695,0.11811,0.1197,0.10092,0.11163,0.4094,0.10006,0.14207,0.14281,1.2651
0.63088,0.71739,0.33194,2.3874,4.6338,0.21244,0.1737,2.104,0.17787,2.0191,0.91054,0.33368,0.35105,0.24666,0.83377,0.68039,1.5937,1.5413,0.37867,0.73041,0.48497,0.37606,0.17266,1.201,3.2734,1.2538,0.25604,0.26385,0.67674,0.15963,0.38822,2.1687,0.37103,0.48515,0.37676,0.81657,0.72121,0.46899,0.58694,0.46361,0.37259,0.50182,0.21695,0.19127,0.82931,0.1769,0.89116,0.27126,0.26362,1.1065,0.10942,0.21412,0.17513,0.10386,0.1281,0.14069,0.16949,0.12169,0.21088,0.11057,0.33852,0.21389,1.0699,1.5239,0.13968,1.0157,0.63264,0.18223,0.14687,0.16988,0.10386,0.11543,0.42709,0.14594,0.16779,0.18231,1.0898
0.6317,0.72481,0.33368,2.311,4.6066,0.20907,0.17203,2.1097,0.1729,1.8887,0.89545,0.3271,0.34579,0.24576,0.82069,0.65524,1.5694,1.4235,0.41432,0.71806,0.52076,0.36189,0.16891,1.1429,3.1446,1.2596,0.24524,0.25545,0.67704,0.16078,0.38906,2.1433,0.34925,0.47161,0.37365,0.81671,0.64606,0.43734,0.58151,0.45638,0.36033,0.46451,0.21876,0.18043,0.91774,0.20701,1.0447,0.29947,0.37698,1.1667,0.10695,0.21919,0.19493,0.1074,0.13532,0.17175,0.19073,0.15197,0.25221,0.13541,0.38915,0.24416,1.1768,1.7694,0.15394,1.0901,0.7322,0.20093,0.18061,0.17488,0.1074,0.13234,0.45386,0.1355,0.18473,0.18151,1.3593
0.62977,0.72971,0.32552,2.3275,4.6543,0.21069,0.17472,2.1657,0.17773,1.7995,0.88724,0.3303,0.34341,0.2534,0.84648,0.68009,1.5921,1.4289,0.41057,0.73006,0.5137,0.38559,0.17667,1.144,3.1845,1.2746,0.23833,0.26013,0.69852,0.15983,0.38895,2.1505,0.3707,0.49173,0.37761,0.84666,0.62853,0.42422,0.58281,0.4407,0.34837,0.45753,0.2176,0.16977,0.87337,0.18951,1.0187,0.26589,0.36893,1.1338,0.091592,0.19224,0.1854,0.1127,0.13594,0.14986,0.19899,0.1338,0.22898,0.12551,0.39388,0.23214,1.1223,1.6823,0.13525,1.0663,0.7153,0.18284,0.1461,0.14568,0.1127,0.12618,0.44745,0.11919,0.17447,0.16285,1.3032
0.69676,0.69375,0.38452,2.4173,4.4122,0.25635,0.19538,2.0736,0.1806,2.1533,0.87897,0.34041,0.38521,0.31847,0.89329,0.68682,1.642,1.6572,0.41755,0.76627,0.48798,0.39468,0.19538,1.1265,3.2083,1.257,0.27205,0.26466,0.6792,0.18637,0.42124,2.0616,0.40022,0.55218,0.43186,0.90229,0.8217,0.50115,0.64941,0.50161,0.43002,0.54734,0.27875,0.17184,0.7974,0.19,0.9466,0.2809,0.24141,1.0963,0.11212,0.22161,0.19186,0.10402,0.13399,0.14242,0.16583,0.12918,0.19875,0.10698,0.36414,0.2355,1.1073,1.5497,0.15226,1.1683,0.67336,0.19273,0.16648,0.20061,0.10402,0.1229,0.40395,0.14679,0.2133,0.23791,1.1684
0.62065,0.71538,0.3625,2.3923,4.3833,0.22955,0.19391,2.1199,0.18312,1.9921,0.88139,0.35898,0.3829,0.28934,0.88092,0.67857,1.6378,1.5714,0.43284,0.77048,0.49029,0.39134,0.19086,1.1527,3.2325,1.3072,0.27293,0.27387,0.69358,0.18852,0.42604,2.1178,0.39532,0.55008,0.44152,0.91609,0.74633,0.46309,0.63941,0.50178,0.42885,0.57446,0.26449,0.16577,0.79649,0.19699,0.99838,0.2932,0.33482,1.0248,0.10007,0.22177,0.18834,0.11644,0.15315,0.15607,0.16484,0.14917,0.22329,0.11445,0.36183,0.24562,1.101,1.6706,0.15607,1.1594,0.71664,0.19933,0.17349,0.18483,0.11644,0.12844,0.48867,0.15256,0.2427,0.20424,1.2643
0.62271,0.7114,0.3419,2.3914,4.4561,0.23987,0.19259,2.1511,0.18628,1.9152,0.91125,0.35172,0.36319,0.26256,0.8806,0.68215,1.6355,1.4932,0.44814,0.75961,0.43644,0.39221,0.18417,1.131,3.1079,1.3023,0.25086,0.27122,0.688,0.18534,0.41935,2.1171,0.39665,0.56023,0.42497,0.92763,0.70228,0.45048,0.62927,0.46663,0.38776,0.49752,0.25344,0.16899,0.79544,0.20722,1.0393,0.31065,0.34582,1.0889,0.09534,0.20673,0.18492,0.11482,0.13443,0.16115,0.17046,0.1435,0.24019,0.13174,0.40611,0.25624,1.1748,1.7541,0.15796,1.0856,0.75806,0.20159,0.1723,0.17781,0.11482,0.13735,0.49238,0.14901,0.21041,0.20342,1.3811
0.63299,0.64492,0.36862,2.525,4.0887,0.27316,0.22356,2.0494,0.20472,2.104,0.81792,0.384,0.40975,0.30927,0.94509,0.70615,1.6368,1.6013,0.45339,0.75921,0.53942,0.43141,0.22167,1.0958,2.981,1.2569,0.30551,0.29703,0.6983,0.20629,0.43298,2.0293,0.45936,0.65936,0.54947,1.0245,0.9633,0.56768,0.70489,0.56423,0.50677,0.62859,0.36642,0.18996,0.90427,0.21916,1.1294,0.30912,0.28902,1.1691,0.13988,0.28714,0.19436,0.11978,0.15275,0.16594,0.1887,0.1146,0.22199,0.11821,0.46046,0.2818,1.2015,1.8093,0.19074,1.3263,0.77805,0.2515,0.22246,0.22858,0.11978,0.14238,0.49437,0.19624,0.26265,0.26783,1.2379
0.55771,0.72703,0.39823,2.5711,4.257,0.29834,0.23121,2.1575,0.20927,2.0357,0.86916,0.41722,0.4313,0.35893,0.96806,0.72408,1.6997,1.5867,0.48894,0.76894,0.51612,0.44146,0.24987,1.1305,2.9729,1.362,0.30718,0.31766,0.71949,0.22662,0.47748,2.1071,0.46405,0.67496,0.57966,1.0722,0.89077,0.57049,0.76076,0.5826,0.52235,0.6183,0.40609,0.15549,0.77349,0.20044,0.96234,0.27027,0.30165,0.92757,0.098807,0.20595,0.17189,0.10149,0.13005,0.15266,0.16157,0.1381,0.19959,0.10955,0.42873,0.26419,1.0684,1.61,0.17132,1.1067,0.68062,0.18348,0.23041,0.17613,0.10149,0.12837,0.42081,0.17387,0.22475,0.21415,1.1854
0.63034,0.70523,0.36804,2.4837,4.0899,0.3044,0.22918,2.1784,0.21536,1.8357,0.88781,0.38412,0.39633,0.35358,0.93699,0.71134,1.6355,1.4719,0.48987,0.73737,0.53937,0.44197,0.23465,1.1019,2.9048,1.3513,0.29508,0.29926,0.71616,0.22211,0.47798,2.0623,0.46801,0.66794,0.55512,1.0334,0.81355,0.53198,0.7168,0.54548,0.49598,0.57858,0.36322,0.18474,0.89628,0.23343,1.1592,0.30375,0.37969,1.1203,0.1042,0.2319,0.18661,0.13315,0.16022,0.18116,0.19512,0.16635,0.24757,0.12634,0.49121,0.29592,1.2644,1.917,0.1907,1.2424,0.8326,0.21998,0.21743,0.20398,0.13315,0.1499,0.47095,0.17929,0.32538,0.2949,1.498
0.65055,0.71943,0.38805,2.5488,3.8279,0.28696,0.28044,1.8848,0.21644,2.2504,0.91346,0.4015,0.4125,0.32405,0.97623,0.73492,1.6288,1.6785,0.48832,0.79036,0.5731,0.44756,0.25068,1.0749,2.8231,1.2946,0.31671,0.31712,0.65136,0.23601,0.48669,1.8929,0.50992,0.75204,0.60856,1.1005,1.1018,0.64851,0.82786,0.63954,0.64647,0.73207,0.43981,0.20876,0.93889,0.23855,1.2016,0.31891,0.22659,0.94791,0.15799,0.28177,0.20771,0.1005,0.15148,0.14162,0.19009,0.15631,0.21694,0.12085,0.49662,0.32646,1.2599,1.8683,0.22974,1.4697,0.82643,0.30086,0.26142,0.26415,0.1005,0.16508,0.54781,0.2075,0.29646,0.35667,1.3073
0.67593,0.74148,0.41493,2.5693,3.9107,0.32904,0.22987,1.9527,0.21286,2.2037,0.90082,0.39419,0.4307,0.35186,1.0046,0.72987,1.6564,1.5925,0.58423,0.80995,0.53402,0.45352,0.25186,1.0892,2.7635,1.2618,0.31037,0.32655,0.67385,0.24647,0.5112,1.9863,0.53609,0.77012,0.66929,1.1589,1.0506,0.65684,0.83194,0.62281,0.59792,0.68381,0.44688,0.17843,0.89867,0.23679,1.1208,0.29557,0.30544,0.91862,0.11882,0.26828,0.20026,0.12007,0.15912,0.17927,0.1883,0.17801,0.23532,0.13057,0.44965,0.30628,1.2688,1.8431,0.23595,1.3523,0.81386,0.23931,0.22839,0.21223,0.12007,0.1627,0.53593,0.19523,0.28255,0.2857,1.3055
0.65755,0.75416,0.38937,2.5648,3.8591,0.30233,0.2407,1.9822,0.23029,2.0847,0.94322,0.38062,0.40852,0.39644,0.98653,0.72168,1.6341,1.5262,0.5422,0.77124,0.57093,0.47349,0.25902,1.1181,2.771,1.323,0.304,0.32274,0.66713,0.25153,0.49681,1.9264,0.48973,0.7679,0.66213,1.1818,0.92323,0.63798,0.83328,0.62257,0.58093,0.67087,0.44309,0.1931,0.84965,0.24926,1.207,0.33116,0.32428,1.0448,0.11009,0.2699,0.1991,0.12629,0.16958,0.17401,0.18489,0.17424,0.23394,0.13717,0.5267,0.31917,1.3828,1.9315,0.21596,1.369,0.86807,0.23661,0.22484,0.20509,0.12629,0.16799,0.48942,0.19421,0.29676,0.28233,1.3974
0.49047,0.74572,0.34931,2.2904,4.6227,0.15466,0.14505,1.3795,0.18151,1.4131,0.79935,0.27249,0.2722,0.19223,0.84653,0.78827,1.6639,1.2534,0.28284,0.80383,0.41776,0.31314,0.13742,1.8818,3.6292,1.1984,0.21196,0.25202,0.6937,0.13133,0.34615,2.1473,0.2799,0.42018,0.29978,0.62473,0.50412,0.4207,0.55437,0.38159,0.28819,0.41189,0.16765,0.1945,0.95643,0.13498,0.47345,0.27791,0.52885,1.525,0.1057,0.11762,0.15855,0.11627,0.1452,0.17174,0.27644,0.093278,0.17255,0.097483,0.44652,0.23732,1.398,1.7361,0.11631,0.92229,0.65156,0.16526,0.099566,0.094435,0.11627,0.094474,0.42299,0.095091,0.12356,0.13964,1.2895
0.49583,0.73243,0.354,2.2785,4.549,0.15441,0.14349,1.3764,0.1972,1.4928,0.80211,0.26942,0.27614,0.19843,0.85445,0.79257,1.6722,1.4121,0.27845,0.79394,0.41877,0.31583,0.13778,1.8835,3.7251,1.1902,0.20964,0.25352,0.67944,0.13164,0.35226,2.1332,0.30101,0.42766,0.30036,0.62674,0.51664,0.42903,0.59081,0.38566,0.29566,0.40894,0.17855,0.18884,0.92602,0.12736,0.46646,0.26685,0.48523,1.5685,0.099584,0.12079,0.15664,0.11242,0.14407,0.16118,0.26121,0.095122,0.16413,0.092577,0.43327,0.24394,1.3429,1.687,0.12378,0.81169,0.6383,0.16922,0.10265,0.099326,0.11242,0.098183,0.40044,0.096523,0.12441,0.13603,1.2478
0.48899,0.73399,0.35673,2.3327,4.4983,0.15567,0.13857,1.3535,0.1964,1.63,0.77851,0.27449,0.27957,0.19697,0.86147,0.80184,1.6988,1.4847,0.28794,0.80335,0.42121,0.31185,0.14551,1.9566,3.6458,1.1989,0.21487,0.25831,0.67709,0.12969,0.34907,2.1675,0.29131,0.43496,0.30534,0.65812,0.55441,0.45414,0.56186,0.4094,0.30784,0.43632,0.17851,0.17919,0.91101,0.13831,0.45774,0.26693,0.44799,1.678,0.09326,0.12753,0.15859,0.10865,0.13869,0.15489,0.2546,0.091534,0.15246,0.094739,0.40755,0.23829,1.2695,1.5923,0.12623,0.80701,0.61197,0.17261,0.094352,0.090196,0.10865,0.098015,0.38568,0.09319,0.12165,0.1356,1.1876
0.47146,0.67373,0.32645,2.1628,4.8189,0.18105,0.14927,1.9185,0.17353,1.4384,0.75252,0.27985,0.27853,0.20796,0.79649,0.71536,1.6178,1.3783,0.31041,0.77984,0.40941,0.33681,0.14551,1.4504,3.3517,1.2227,0.22197,0.24268,0.67271,0.13759,0.33762,2.0066,0.28411,0.43267,0.32595,0.63169,0.53086,0.3886,0.56335,0.38809,0.29416,0.39753,0.16764,0.19105,0.95577,0.13785,0.60109,0.28371,0.49698,1.4833,0.10364,0.13016,0.16808,0.11621,0.151,0.17153,0.24308,0.10173,0.17201,0.097168,0.47412,0.24239,1.3701,1.8313,0.1231,1.0712,0.70044,0.1719,0.12072,0.096425,0.11621,0.10592,0.46606,0.10215,0.12952,0.14825,1.3957
0.4722,0.69476,0.33076,2.2184,4.8316,0.17993,0.15235,1.9106,0.17579,1.4827,0.73789,0.28035,0.2853,0.21741,0.80932,0.72173,1.6072,1.4974,0.30419,0.7877,0.404,0.3347,0.14649,1.4489,3.2898,1.2314,0.22165,0.24822,0.66909,0.13972,0.33975,2.0628,0.28964,0.45047,0.32914,0.63747,0.55847,0.40461,0.58272,0.39915,0.31207,0.40289,0.17457,0.18988,0.92448,0.13612,0.5884,0.28635,0.464,1.5441,0.10024,0.13403,0.16838,0.11324,0.14789,0.16409,0.24288,0.10554,0.16659,0.092137,0.45039,0.25246,1.3104,1.7794,0.1328,0.93075,0.68701,0.17169,0.1193,0.11482,0.11324,0.097641,0.43021,0.10778,0.14509,0.14372,1.3355
0.46247,0.66879,0.32689,2.1972,4.9422,0.18084,0.14566,1.8674,0.17153,1.5452,0.71231,0.27901,0.28357,0.20865,0.81455,0.72432,1.5798,1.5394,0.31186,0.77675,0.3891,0.32931,0.15758,1.4677,3.3474,1.1931,0.21854,0.24936,0.65203,0.13296,0.33396,1.9992,0.28473,0.44531,0.32398,0.66715,0.59553,0.41769,0.55841,0.41071,0.31526,0.41314,0.17987,0.17688,0.86835,0.13392,0.56935,0.27527,0.41113,1.6403,0.095452,0.13586,0.16637,0.10725,0.13932,0.15514,0.2315,0.099905,0.15282,0.092041,0.42449,0.24694,1.1993,1.6188,0.13316,0.92089,0.6405,0.17262,0.10611,0.10502,0.10725,0.098436,0.39744,0.10611,0.13676,0.13867,1.2501
